uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
0A0D7925-2568-406B-B0ED-65E17C070C2C,4,0.00,221.48,240.0005,0.09,0.56,96.63,0.73,957864.28
0A0D7925-2568-406B-B0ED-65E17C070C2C,8,0.00,234.18,240.0160,0.09,1.07,62.10,0.90,1917203.04
0A0D7925-2568-406B-B0ED-65E17C070C2C,16,0.00,243.61,240.0370,0.10,2.05,48.44,1.27,3836098.41
0A0D7925-2568-406B-B0ED-65E17C070C2C,32,0.00,248.24,240.0359,0.10,4.03,231.52,41.10,7676202.51
0A0D7925-2568-406B-B0ED-65E17C070C2C,64,0.00,251.43,240.0343,0.11,7.95,94.16,44.17,15356920.52
F51C23DE-5348-4CCE-BFCF-B43EA012E5A4,1,0.00,70.20,240.0003,0.10,0.44,113.55,0.61,239422.92
F51C23DE-5348-4CCE-BFCF-B43EA012E5A4,4,0.00,221.86,240.0005,0.09,0.56,22.10,0.73,957857.19
F51C23DE-5348-4CCE-BFCF-B43EA012E5A4,8,0.00,233.56,240.0192,0.09,1.07,41.12,0.90,1916988.33
F51C23DE-5348-4CCE-BFCF-B43EA012E5A4,16,0.00,244.40,240.0367,0.10,2.04,84.44,1.27,3836127.11
F51C23DE-5348-4CCE-BFCF-B43EA012E5A4,32,0.00,249.05,240.0358,0.10,4.01,92.51,41.85,7676405.73
F51C23DE-5348-4CCE-BFCF-B43EA012E5A4,64,0.00,251.12,240.0346,0.11,7.96,94.41,44.17,15356708.47
206689DB-D93D-4C78-9BA2-64EFB596B76F,1,0.00,57.58,240.0002,0.11,0.54,20.82,0.72,239377.24
206689DB-D93D-4C78-9BA2-64EFB596B76F,4,0.00,190.62,240.0005,0.10,0.65,189.16,1.12,958043.60
206689DB-D93D-4C78-9BA2-64EFB596B76F,8,0.00,221.71,240.0002,0.10,1.13,175.84,2.57,1917666.84
3D8413B8-A601-4FD3-B2E0-4E2BAB341D36,1,0.00,57.98,240.0001,0.11,0.54,125.33,0.70,239385.15
3D8413B8-A601-4FD3-B2E0-4E2BAB341D36,4,0.00,194.00,240.0005,0.09,0.64,255.36,1.12,957870.45
3D8413B8-A601-4FD3-B2E0-4E2BAB341D36,8,0.00,224.56,240.0005,0.10,1.11,190.00,2.43,1917423.31
3D8413B8-A601-4FD3-B2E0-4E2BAB341D36,16,0.00,244.77,240.0340,0.09,2.04,51.04,1.30,3836612.22
3D8413B8-A601-4FD3-B2E0-4E2BAB341D36,32,0.00,248.85,240.0362,0.10,4.02,53.81,41.85,7676592.68
3D8413B8-A601-4FD3-B2E0-4E2BAB341D36,64,0.00,251.36,240.0336,0.12,7.95,112.11,44.17,15357224.48
48A61A3F-238C-4D59-B1F7-A0ABC6B62CBA,1,0.00,57.98,240.0001,0.11,0.54,125.33,0.70,239385.15
48A61A3F-238C-4D59-B1F7-A0ABC6B62CBA,4,0.00,194.00,240.0005,0.09,0.64,255.36,1.12,957870.45
1DE22989-089C-4D86-B9A9-EC3993074E0C,1,0.00,240.75,240.0290,0.10,2.07,48.96,1.55,3836660.77
1DE22989-089C-4D86-B9A9-EC3993074E0C,32,0.00,11.76,240.0348,0.11,2.66,52.19,36.24,239905.60
1DE22989-089C-4D86-B9A9-EC3993074E0C,4,0.00,237.47,240.0351,0.10,4.21,52.66,41.85,7676902.25
1DE22989-089C-4D86-B9A9-EC3993074E0C,64,0.00,26.36,240.0360,0.10,4.74,93.82,43.39,959840.95
1DE22989-089C-4D86-B9A9-EC3993074E0C,8,0.00,234.05,240.0316,0.11,8.54,94.90,44.17,15357277.78
1DE22989-089C-4D86-B9A9-EC3993074E0C,16,0.00,241.22,240.0251,0.10,2.07,118.55,1.82,3835958.70
1DE22989-089C-4D86-B9A9-EC3993074E0C,32,0.00,247.01,240.0327,0.10,4.05,91.73,39.65,7677355.50
1DE22989-089C-4D86-B9A9-EC3993074E0C,64,0.00,249.84,240.0252,0.12,8.00,96.81,41.85,15355707.37
B55A58C1-5B0A-422D-8211-9F628C2BE00D,1,0.00,57.48,240.0008,0.10,0.54,53.93,0.72,239361.02
B55A58C1-5B0A-422D-8211-9F628C2BE00D,4,0.00,186.56,240.0008,0.10,0.67,56.76,1.16,957830.69
9E9EE669-76DF-433A-9642-FD0C7A88D474,1,0.00,239.87,240.0372,0.10,2.08,50.63,1.61,3836772.28
9E9EE669-76DF-433A-9642-FD0C7A88D474,32,0.00,11.84,240.0138,0.10,2.64,48.37,34.33,239867.69
9E9EE669-76DF-433A-9642-FD0C7A88D474,4,0.00,236.85,240.0341,0.10,4.22,91.08,41.85,7676798.64
9E9EE669-76DF-433A-9642-FD0C7A88D474,64,0.00,26.71,240.0345,0.10,4.68,93.45,43.39,959834.77
9E9EE669-76DF-433A-9642-FD0C7A88D474,8,0.00,234.41,240.0297,0.11,8.53,94.60,44.98,15357190.70
9E9EE669-76DF-433A-9642-FD0C7A88D474,16,0.00,241.13,240.0020,0.10,2.07,72.44,2.14,3835632.74
9E9EE669-76DF-433A-9642-FD0C7A88D474,32,0.00,247.45,240.0197,0.10,4.04,91.13,40.37,7676776.33
9E9EE669-76DF-433A-9642-FD0C7A88D474,64,0.00,249.59,240.0247,0.11,8.01,327.54,41.85,15356175.70
ED4AC733-3C93-4C7E-B8ED-A0783C4E0E57,1,0.00,56.90,240.0005,0.11,0.55,91.20,0.73,239332.54
ED4AC733-3C93-4C7E-B8ED-A0783C4E0E57,4,0.00,187.56,240.0004,0.10,0.67,155.63,1.14,957949.49
DCD94F12-D114-4322-AC81-E4E5A1560601,1,0.00,239.52,240.0374,0.10,2.09,98.74,1.58,3836840.55
DCD94F12-D114-4322-AC81-E4E5A1560601,32,0.00,12.09,240.0391,0.11,2.58,104.94,6.91,239901.37
DCD94F12-D114-4322-AC81-E4E5A1560601,4,0.00,236.25,240.0357,0.10,4.23,145.25,41.85,7676838.12
DCD94F12-D114-4322-AC81-E4E5A1560601,64,0.00,27.05,240.0378,0.10,4.62,94.20,43.39,959848.77
DCD94F12-D114-4322-AC81-E4E5A1560601,8,0.00,233.42,240.0295,0.10,8.57,95.27,44.17,15357011.58
DCD94F12-D114-4322-AC81-E4E5A1560601,16,0.00,241.51,240.0222,0.10,2.07,47.86,1.79,3836241.10
DCD94F12-D114-4322-AC81-E4E5A1560601,32,0.00,247.14,240.0336,0.11,4.04,55.40,40.37,7677328.03
DCD94F12-D114-4322-AC81-E4E5A1560601,64,0.00,249.73,240.0244,0.11,8.01,184.13,41.85,15355987.75
3BA08905-9845-410C-8736-7D30CD6D4C95,1,0.00,51.20,240.0007,0.09,0.61,23.44,1.06,239498.72
3BA08905-9845-410C-8736-7D30CD6D4C95,4,0.00,214.98,240.0008,0.09,0.58,55.90,0.99,957861.28
3BA08905-9845-410C-8736-7D30CD6D4C95,8,0.00,231.89,240.0006,0.09,1.08,188.30,1.10,1916757.94
3BA08905-9845-410C-8736-7D30CD6D4C95,16,0.00,243.11,240.0007,0.09,2.05,173.88,1.70,3835082.51
3BA08905-9845-410C-8736-7D30CD6D4C95,32,0.00,248.24,240.0203,0.10,4.03,50.65,39.65,7675438.49
3BA08905-9845-410C-8736-7D30CD6D4C95,64,0.00,251.36,240.0351,0.11,7.95,93.35,43.39,15356268.07
3776101D-9951-4367-9FEF-9EEC0A299E79,1,0.00,49.81,240.0003,0.09,0.63,184.49,1.08,239475.89
3776101D-9951-4367-9FEF-9EEC0A299E79,4,0.00,215.68,240.0007,0.09,0.58,185.22,0.97,957953.36
3776101D-9951-4367-9FEF-9EEC0A299E79,8,0.00,232.24,240.0007,0.09,1.07,71.77,1.08,1916794.85
3776101D-9951-4367-9FEF-9EEC0A299E79,16,0.00,242.94,240.0185,0.09,2.06,179.91,1.64,3835352.64
3776101D-9951-4367-9FEF-9EEC0A299E79,32,0.00,248.13,240.0361,0.10,4.03,52.92,39.65,7675705.92
3776101D-9951-4367-9FEF-9EEC0A299E79,64,0.00,251.35,240.0342,0.11,7.95,93.24,43.39,15356255.60
18C69D93-7384-47D4-B07B-94837ACA4AF1,1,0.00,47.61,240.0001,0.09,0.65,48.81,1.14,239483.18
18C69D93-7384-47D4-B07B-94837ACA4AF1,4,0.00,215.65,240.0005,0.09,0.58,49.31,0.97,957701.49
18C69D93-7384-47D4-B07B-94837ACA4AF1,8,0.00,232.65,240.0007,0.09,1.07,60.76,1.08,1916607.85
18C69D93-7384-47D4-B07B-94837ACA4AF1,16,0.00,243.08,240.0071,0.09,2.05,300.43,1.67,3835118.53
18C69D93-7384-47D4-B07B-94837ACA4AF1,32,0.00,248.24,240.0149,0.10,4.03,54.06,39.65,7674720.30
18C69D93-7384-47D4-B07B-94837ACA4AF1,64,0.00,251.37,240.0346,0.10,7.95,92.05,43.39,15356390.49
150B2D59-9D69-4BCF-9C7C-DB3094A08B42,1,0.00,48.12,240.0003,0.10,0.65,116.82,1.18,239535.30
150B2D59-9D69-4BCF-9C7C-DB3094A08B42,4,0.00,217.20,240.0008,0.09,0.57,189.02,0.90,957960.41
150B2D59-9D69-4BCF-9C7C-DB3094A08B42,8,0.00,232.48,240.0005,0.09,1.07,175.57,1.10,1916597.42
150B2D59-9D69-4BCF-9C7C-DB3094A08B42,16,0.00,242.48,240.0184,0.09,2.06,164.03,1.67,3835091.32
150B2D59-9D69-4BCF-9C7C-DB3094A08B42,32,0.00,248.97,240.0369,0.10,4.01,50.91,40.37,7675973.43
150B2D59-9D69-4BCF-9C7C-DB3094A08B42,64,0.00,251.02,240.0338,0.10,7.96,91.41,43.39,15356181.74
18E45C62-9715-4CE9-BCC1-795F30E3CCF0,1,0.00,136.62,240.0002,0.05,0.23,20.39,0.27,239503.02
18E45C62-9715-4CE9-BCC1-795F30E3CCF0,4,0.00,437.78,240.0003,0.04,0.29,28.16,0.44,958351.13
18E45C62-9715-4CE9-BCC1-795F30E3CCF0,8,0.00,892.83,240.0004,0.04,0.28,20.21,0.53,1914204.39
18E45C62-9715-4CE9-BCC1-795F30E3CCF0,16,0.00,1613.90,240.0005,0.04,0.31,21.63,0.72,3823806.13
18E45C62-9715-4CE9-BCC1-795F30E3CCF0,32,0.00,2232.47,240.0007,0.04,0.45,23.75,1.06,7648405.20
18E45C62-9715-4CE9-BCC1-795F30E3CCF0,64,0.00,3081.14,240.0021,0.04,0.65,142.53,1.47,15313087.02
DBC12FF4-8385-4C24-9286-87A04AE30649,1,0.00,125.38,240.0002,0.06,0.25,32.44,0.29,239141.79
DBC12FF4-8385-4C24-9286-87A04AE30649,4,0.00,482.55,240.0003,0.04,0.26,16.84,0.40,957409.34
DBC12FF4-8385-4C24-9286-87A04AE30649,8,0.00,958.46,240.0003,0.04,0.26,23.74,0.50,1912796.84
DBC12FF4-8385-4C24-9286-87A04AE30649,16,0.00,1685.20,240.0003,0.04,0.30,57.29,0.69,3822794.23
DBC12FF4-8385-4C24-9286-87A04AE30649,32,0.00,2233.02,240.0007,0.04,0.45,83.70,1.04,7647425.66
DBC12FF4-8385-4C24-9286-87A04AE30649,64,0.00,3116.47,240.0044,0.05,0.64,25.86,1.47,15312218.44
672A8E0D-F292-4F99-A826-AD8BAABA6EFC,1,0.00,114.25,240.0003,0.06,0.27,16.15,0.31,239284.72
672A8E0D-F292-4F99-A826-AD8BAABA6EFC,4,0.00,466.36,240.0003,0.04,0.27,21.63,0.42,957705.06
672A8E0D-F292-4F99-A826-AD8BAABA6EFC,8,0.00,954.02,240.0005,0.04,0.26,26.60,0.50,1912979.48
672A8E0D-F292-4F99-A826-AD8BAABA6EFC,16,0.00,1682.12,240.0035,0.04,0.30,28.46,0.69,3822883.76
672A8E0D-F292-4F99-A826-AD8BAABA6EFC,32,0.00,2277.84,240.0006,0.04,0.44,20.20,1.03,7645617.49
672A8E0D-F292-4F99-A826-AD8BAABA6EFC,64,0.00,3088.64,240.0055,0.04,0.65,195.13,1.50,15313161.80
E1A2D670-4630-47D0-86D2-888620B31B00,1,0.00,114.03,240.0003,0.06,0.27,20.06,0.31,239282.05
E1A2D670-4630-47D0-86D2-888620B31B00,4,0.00,480.43,240.0004,0.04,0.26,19.94,0.41,957597.99
E1A2D670-4630-47D0-86D2-888620B31B00,8,0.00,952.81,240.0004,0.04,0.26,22.18,0.50,1912949.99
E1A2D670-4630-47D0-86D2-888620B31B00,16,0.00,1668.17,240.0008,0.04,0.30,104.36,0.70,3823562.03
E1A2D670-4630-47D0-86D2-888620B31B00,32,0.00,2254.85,240.0007,0.04,0.44,30.53,1.04,7646448.52
E1A2D670-4630-47D0-86D2-888620B31B00,64,0.00,3126.37,240.0007,0.05,0.64,30.74,1.47,15312591.09
1A028CF7-F3F0-46DE-837B-E2FD2171655E,1,0.00,64.96,240.0004,0.06,0.48,250.65,0.97,239445.58
1A028CF7-F3F0-46DE-837B-E2FD2171655E,4,0.00,124.63,240.0004,0.04,1.00,190.65,1.55,958886.00
23E5BAC4-98F8-450F-AE26-B16C4AEB3FA2,1,0.00,65.83,240.0006,0.05,0.47,191.39,0.97,239403.95
23E5BAC4-98F8-450F-AE26-B16C4AEB3FA2,4,0.00,124.44,240.0008,0.04,1.00,202.22,1.55,958830.10
23E5BAC4-98F8-450F-AE26-B16C4AEB3FA2,8,0.00,536.73,240.0003,0.04,0.46,330.38,1.47,1915846.95
23E5BAC4-98F8-450F-AE26-B16C4AEB3FA2,16,0.00,1687.26,240.0004,0.04,0.30,22.27,0.69,3822871.61
23E5BAC4-98F8-450F-AE26-B16C4AEB3FA2,32,0.00,2242.90,240.0004,0.04,0.44,22.50,1.04,7648570.07
23E5BAC4-98F8-450F-AE26-B16C4AEB3FA2,64,0.00,3119.53,240.0008,0.05,0.64,150.52,1.47,15311589.99
2CD414E2-CAF1-4AB6-972A-54017D2FFD19,1,0.00,65.83,240.0006,0.05,0.47,191.39,0.97,239403.95
2CD414E2-CAF1-4AB6-972A-54017D2FFD19,4,0.00,124.44,240.0008,0.04,1.00,202.22,1.55,958830.10
3AC8718C-8FD9-4217-994A-B21DE5F9E0FD,1,0.00,1459.11,240.0004,0.04,0.34,96.24,0.74,3825677.23
3AC8718C-8FD9-4217-994A-B21DE5F9E0FD,32,0.00,90.18,240.0005,0.04,0.35,37.50,0.86,239378.35
3AC8718C-8FD9-4217-994A-B21DE5F9E0FD,4,0.00,2126.49,240.0007,0.04,0.47,23.80,1.10,7650075.69
3AC8718C-8FD9-4217-994A-B21DE5F9E0FD,64,0.00,240.99,240.0008,0.04,0.52,23.28,1.27,958101.93
3AC8718C-8FD9-4217-994A-B21DE5F9E0FD,8,0.00,2894.09,240.0009,0.04,0.69,156.16,1.58,15318886.01
3AC8718C-8FD9-4217-994A-B21DE5F9E0FD,16,0.00,1514.92,240.0005,0.04,0.33,63.39,0.74,3824190.83
3AC8718C-8FD9-4217-994A-B21DE5F9E0FD,32,0.00,2037.40,240.0007,0.05,0.49,24.93,1.10,7657300.94
3AC8718C-8FD9-4217-994A-B21DE5F9E0FD,64,0.00,2384.18,240.0009,0.05,0.84,75.91,1.89,15323774.79
9C0B4490-56F7-4D2E-AD8E-6826735ED286,1,0.00,65.15,240.0003,0.06,0.48,199.01,0.97,239393.14
9C0B4490-56F7-4D2E-AD8E-6826735ED286,4,0.00,123.33,240.0012,0.05,1.01,186.37,1.58,958772.21
0BB15E7E-C838-4C82-8922-B20F8E8497E7,1,0.00,1493.89,240.0004,0.04,0.33,213.45,0.74,3825194.73
0BB15E7E-C838-4C82-8922-B20F8E8497E7,32,0.00,90.31,240.0004,0.05,0.35,104.65,0.86,239378.43
0BB15E7E-C838-4C82-8922-B20F8E8497E7,4,0.00,2105.50,240.0007,0.04,0.47,140.03,1.10,7651414.91
0BB15E7E-C838-4C82-8922-B20F8E8497E7,64,0.00,241.00,240.0004,0.05,0.52,139.97,1.27,958057.23
0BB15E7E-C838-4C82-8922-B20F8E8497E7,8,0.00,2877.57,240.0010,0.04,0.69,135.19,1.61,15318285.28
0BB15E7E-C838-4C82-8922-B20F8E8497E7,16,0.00,1406.86,240.0021,0.04,0.35,71.15,0.77,3824578.83
0BB15E7E-C838-4C82-8922-B20F8E8497E7,32,0.00,1862.44,240.0008,0.04,0.54,88.49,1.18,7655336.68
0BB15E7E-C838-4C82-8922-B20F8E8497E7,64,0.00,2371.46,240.0006,0.05,0.84,114.99,1.89,15324189.26
EC3F6D3B-9CE8-459D-93CA-43A36CEFEAF8,1,0.00,64.43,240.0003,0.06,0.48,157.88,0.97,239446.23
EC3F6D3B-9CE8-459D-93CA-43A36CEFEAF8,4,0.00,126.83,240.0161,0.04,0.98,213.30,1.55,958892.50
829B4A08-8A89-4416-B8D5-0F269A9B55B5,1,0.00,1483.50,240.0004,0.04,0.34,271.20,0.74,3824633.48
829B4A08-8A89-4416-B8D5-0F269A9B55B5,32,0.00,89.48,240.0001,0.05,0.35,37.78,0.86,239373.22
829B4A08-8A89-4416-B8D5-0F269A9B55B5,4,0.00,2146.45,240.0005,0.04,0.46,28.94,1.08,7649975.64
829B4A08-8A89-4416-B8D5-0F269A9B55B5,64,0.00,248.48,240.0011,0.05,0.50,52.87,1.23,957860.94
829B4A08-8A89-4416-B8D5-0F269A9B55B5,8,0.00,2904.50,240.0007,0.04,0.69,54.38,1.58,15319110.49
829B4A08-8A89-4416-B8D5-0F269A9B55B5,16,0.00,1497.93,240.0006,0.04,0.33,32.00,0.74,3824060.54
829B4A08-8A89-4416-B8D5-0F269A9B55B5,32,0.00,2031.33,240.0008,0.04,0.49,42.18,1.10,7656623.54
829B4A08-8A89-4416-B8D5-0F269A9B55B5,64,0.00,2386.14,240.0011,0.05,0.84,60.72,1.86,15324085.51
C0A645D5-9A0B-4A02-9EDB-68D88D21D32D,1,0.00,114.77,240.0002,0.05,0.27,23.77,0.31,239264.55
C0A645D5-9A0B-4A02-9EDB-68D88D21D32D,4,0.00,454.90,240.0004,0.04,0.27,46.19,0.44,957592.92
C0A645D5-9A0B-4A02-9EDB-68D88D21D32D,8,0.00,960.79,240.0003,0.04,0.26,45.76,0.50,1913313.43
C0A645D5-9A0B-4A02-9EDB-68D88D21D32D,16,0.00,1679.32,240.0004,0.04,0.30,22.45,0.70,3822914.46
C0A645D5-9A0B-4A02-9EDB-68D88D21D32D,32,0.00,2315.41,240.0026,0.04,0.43,26.61,1.03,7649178.34
C0A645D5-9A0B-4A02-9EDB-68D88D21D32D,64,0.00,3228.13,240.0009,0.04,0.62,34.55,1.42,15312556.50
FD8DC000-6BEE-4AAA-BC79-7095502CA59B,1,0.00,115.47,240.0002,0.06,0.27,16.00,0.30,239270.28
FD8DC000-6BEE-4AAA-BC79-7095502CA59B,4,0.00,430.08,240.0003,0.04,0.29,22.30,0.45,957929.73
FD8DC000-6BEE-4AAA-BC79-7095502CA59B,8,0.00,965.32,240.0003,0.04,0.26,63.58,0.50,1912695.99
FD8DC000-6BEE-4AAA-BC79-7095502CA59B,16,0.00,1732.07,240.0005,0.04,0.29,62.54,0.68,3823597.41
FD8DC000-6BEE-4AAA-BC79-7095502CA59B,32,0.00,2358.56,240.0005,0.04,0.42,40.06,0.99,7646225.67
FD8DC000-6BEE-4AAA-BC79-7095502CA59B,64,0.00,3221.14,240.0006,0.04,0.62,31.07,1.44,15311165.55
7ECDFB57-D9BF-445B-8D5A-7D178B23F4F0,1,0.00,125.46,240.0001,0.05,0.25,17.40,0.29,239124.24
7ECDFB57-D9BF-445B-8D5A-7D178B23F4F0,4,0.00,484.68,240.0004,0.04,0.26,23.91,0.39,957469.71
7ECDFB57-D9BF-445B-8D5A-7D178B23F4F0,8,0.00,963.14,240.0003,0.04,0.26,22.26,0.50,1912633.80
7ECDFB57-D9BF-445B-8D5A-7D178B23F4F0,16,0.00,1694.46,240.0004,0.04,0.29,56.04,0.70,3822785.43
7ECDFB57-D9BF-445B-8D5A-7D178B23F4F0,32,0.00,2335.31,240.0007,0.04,0.43,22.25,1.01,7647937.96
7ECDFB57-D9BF-445B-8D5A-7D178B23F4F0,64,0.00,3243.90,240.0006,0.04,0.61,80.75,1.42,15311896.30
F161DC34-10A3-47A6-AD8E-F129BBE7B416,1,0.00,115.56,240.0003,0.05,0.27,25.83,0.30,239272.03
F161DC34-10A3-47A6-AD8E-F129BBE7B416,4,0.00,485.35,240.0003,0.04,0.26,45.85,0.40,957604.83
F161DC34-10A3-47A6-AD8E-F129BBE7B416,8,0.00,967.11,240.0003,0.04,0.26,22.37,0.50,1913319.25
F161DC34-10A3-47A6-AD8E-F129BBE7B416,16,0.00,1668.78,240.0004,0.04,0.30,22.43,0.70,3823220.45
F161DC34-10A3-47A6-AD8E-F129BBE7B416,32,0.00,2318.58,240.0004,0.04,0.43,37.82,1.03,7646740.57
F161DC34-10A3-47A6-AD8E-F129BBE7B416,64,0.00,3208.17,240.0014,0.04,0.62,87.70,1.44,15311030.09
32EB54C9-35B2-4DB9-8DB2-E21C11659E90,1,0.00,34.80,240.0003,0.22,0.90,167.36,1.21,239503.89
32EB54C9-35B2-4DB9-8DB2-E21C11659E90,4,0.00,141.64,240.0010,0.20,0.88,140.57,1.27,957777.88
32EB54C9-35B2-4DB9-8DB2-E21C11659E90,8,0.00,284.21,240.0008,0.19,0.88,189.68,1.37,1913357.23
32EB54C9-35B2-4DB9-8DB2-E21C11659E90,16,0.00,447.14,240.0012,0.20,1.11,189.18,1.82,3824570.21
32EB54C9-35B2-4DB9-8DB2-E21C11659E90,32,0.00,480.13,240.0142,0.20,2.08,300.30,5.67,7660657.97
